P32234	GO:0005525
Q5S006	GO:0051018
Q5S006	GO:0004672
Q5S006	GO:0030159
Q5S006	GO:0017048
O75325	GO:0004872
Q9ESY6	GO:0032403
D4A7P2	GO:0042043
Q80XG9	GO:0043395
Q6UWE0	GO:0061630
Q6UWE0	GO:0004842
Q9UFC0	GO:0003682
Q9UFC0	GO:0008327
Q9UFC0	GO:0035064
Q8ND56	GO:0044822
Q8K2F8	GO:0003690
Q8K2F8	GO:0003725
Q8K2F8	GO:0003727
Q9BX40	GO:0044822
P42951	GO:0004430
Q9XWP6	GO:0034648
Q9Y802	GO:0032454
Q9VW97	GO:0032453
Q53353	GO:0005506
Q53353	GO:0050054
Q52008	GO:0050054
F4J117	GO:0019203
Q9SRK5	GO:0019203
Q9SRK5	GO:2001070
Q9SRK5	GO:0050308
Q9SJF1	GO:0043022
Q9W590	GO:0003924
Q9H089	GO:0005525
Q9H089	GO:0003924
P01229	GO:0005102
Q90674	GO:0004964
P30730	GO:0038106
P30730	GO:0035472
P30730	GO:0004964
P16235	GO:0051117
P16235	GO:0008528
P16235	GO:0042802
P16235	GO:0017046
P16235	GO:0042803
Q969L4	GO:0071209
Q8QZX5	GO:0071208
P83369	GO:0071209
Q945P8	GO:0003723
Q8LFL8	GO:0003723
O15116	GO:0044822
P47017	GO:0003682
P47017	GO:0003729
P47017	GO:0000339
Q9Y333	GO:0044822
Q9Y333	GO:0017160
O35900	GO:0019901
P62310	GO:0044822
Q9Y4Z0	GO:0044822
P40070	GO:0017070
Q9Y4Y9	GO:0003723
P62312	GO:0044822
O95777	GO:0044822
P33241	GO:0003779
P19973	GO:0003779
Q12230	GO:0008289
P00804	GO:0008233
P9WIP7	GO:0003677
P76143	GO:0016747
P64461	GO:0016853
P77432	GO:0071518
P76141	GO:0000986
P76141	GO:0042802
Q99KG5	GO:0030228
Q99KG5	GO:0030169
Q9WU74	GO:0005504
Q9WU74	GO:0017129
Q9HCC9	GO:0032266
Q8I4E2	GO:0051020
Q8I4E2	GO:0019902
Q8I4E2	GO:0005547
Q8I4E2	GO:0005546
Q8I4E2	GO:0043621
P41318	GO:0030295
Q15722	GO:0004974
Q15722	GO:0000166
O88855	GO:0001632
Q9R0Q2	GO:0004974
Q9NPC1	GO:0004974
Q9JJL9	GO:0001632
P75823	GO:0042802
P75823	GO:0008732
P75823	GO:0050179
P75823	GO:0030170
Q14766	GO:0050436
Q14766	GO:0050431
Q28019	GO:0050436
Q9NS15	GO:0050431
Q8N2S1	GO:0050431
Q16873	GO:0004464
Q16873	GO:0008289
Q60860	GO:0004464
Q60860	GO:0008289
Q925U2	GO:0043295
Q925U2	GO:0004464
Q925U2	GO:0046982
P29376	GO:0004672
P29376	GO:0004713
P29376	GO:0004714
Q6A009	GO:0061630
Q6A009	GO:0004842
Q04781	GO:0043023
Q04781	GO:0004842
Q8L540	GO:0003955
O88653	GO:0019209
Q9C7F7	GO:0008289
P03070	GO:0003690
P03070	GO:0003697
Q5ZRQ0	GO:0004842
Q9NQ29	GO:0042802
Q9CYI4	GO:0050733
Q07508	GO:0003729
O77206	GO:0045289
O77206	GO:0016703
Q26304	GO:0000287
Q26304	GO:0047077
Q9GV45	GO:0033756
Q934G0	GO:0018468
Q934G0	GO:0020037
Q9LYW5	GO:0004842
Q9LFH6	GO:0004842
Q84ME1	GO:0004842
Q8LA32	GO:0004842
Q38796	GO:0003700
P51884	GO:0005518
Q9C5M3	GO:0042300
Q9C5M3	GO:0042299
Q8RWT0	GO:0042300
P0C8Y0	GO:0042300
P0C8Y0	GO:0090438
B6EXY6	GO:0042300
Q8W3Z2	GO:0042299
A8CDT3	GO:0042299
Q764T8	GO:0042299
E2IUA9	GO:0016866
Q2XPU7	GO:0042299
Q6TBX7	GO:0009974
Q93VK5	GO:0010291
P19841	GO:0050062
P41302	GO:0016746
P45578	GO:0043768
Q9P127	GO:0044822
Q9P127	GO:0003697
Q9P127	GO:0003727
P04211	GO:0004252
P01699	GO:0004252
P01700	GO:0004252
P01703	GO:0004252
P04208	GO:0004252
P06316	GO:0004252
P06887	GO:0004252
P01701	GO:0004252
P01704	GO:0004252
P01705	GO:0004252
P01706	GO:0004252
P01707	GO:0004252
P01708	GO:0004252
P01709	GO:0004252
P01710	GO:0004252
P01711	GO:0004252
P01712	GO:0004252
P01713	GO:0004252
P04209	GO:0004252
P01714	GO:0004252
P80748	GO:0004252
P01715	GO:0004252
P01716	GO:0004252
P01717	GO:0004252
P01718	GO:0004252
P06889	GO:0004252
P01719	GO:0004252
P01721	GO:0004252
P01722	GO:0004252
P06317	GO:0004252
P06318	GO:0004252
P06319	GO:0004252
P01720	GO:0004252
Q8MSS1	GO:0008017
Q8MSS1	GO:0030507
Q55DM1	GO:0005543
Q9LPV9	GO:0044212
O75342	GO:0004052
O75342	GO:0016702
O70582	GO:0004052
O70582	GO:0003824
O70582	GO:1990136
O15296	GO:0050473
O15296	GO:0005509
O15296	GO:0005506
O15296	GO:0016165
Q8K4F2	GO:0050473
P70202	GO:0008191
Q9Z1Q3	GO:0030550
Q64253	GO:0033130
Q64253	GO:0030550
Q9WUC3	GO:0033130
Q9WUC3	GO:0030550
O60449	GO:0004872
Q9Y6Y9	GO:0015026
Q9Y6Y9	GO:0001875
P10253	GO:0004558
P10253	GO:0004574
P70699	GO:0004558
Q6P7A9	GO:0004558
Q6P7A9	GO:0030246
P14151	GO:0030246
P14151	GO:0043208
P14151	GO:0008201
P14151	GO:0002020
P18337	GO:0050839
P30836	GO:0051861
P16581	GO:0070492
P16581	GO:0043274
P16581	GO:0033691
P16581	GO:0004888
P16109	GO:0042806
P16109	GO:0043208
P16109	GO:0008201
P16109	GO:0001530
P16109	GO:0070492
P16109	GO:0033691
Q01102	GO:0048306
Q01102	GO:0001948
Q01102	GO:0033691
Q9NX58	GO:0044822
Q6UD73	GO:0016301
O64825	GO:0008061
O22808	GO:0008061
O22808	GO:0042803
P12980	GO:0003677
Q93ZH0	GO:0042834
O23006	GO:0008061
Q6NPN4	GO:0042834
Q9WVC2	GO:0030550
Q9WVC2	GO:0008200
P07948	GO:0019899
P07948	GO:0044325
P07948	GO:0004713
P07948	GO:0004716
P25911	GO:0005128
P25911	GO:0032403
P25911	GO:0004672
P25911	GO:0004713
P25911	GO:0017124
Q07014	GO:0019899
Q07014	GO:0043015
Q07014	GO:0043208
Q07014	GO:0005178
Q07014	GO:0016301
Q07014	GO:0051219
Q07014	GO:0005161
Q07014	GO:0032403
Q07014	GO:0004713
Q07014	GO:0005102
Q07014	GO:0031625
P28300	GO:0005507
P28300	GO:0004720
P28301	GO:0004720
P16636	GO:0005507
P16636	GO:0004720
P32487	GO:0015174
O75608	GO:0016298
O75608	GO:0004622
O75608	GO:0008474
P70470	GO:0004622
O95372	GO:0098641
Q8BLC3	GO:0033130
Q8BLC3	GO:0030550
O55162	GO:0043236
Q86UE4	GO:0003725
Q86UE4	GO:0051059
Q86UE4	GO:0044822
Q86UE4	GO:0001085
Q86UE4	GO:0003713
P40495	GO:0047046
P40971	GO:0000978
P83673	GO:0003796
P38998	GO:0003729
P38998	GO:0004754
Q1XG90	GO:0003796
P40976	GO:0004043
P07702	GO:0004043
C7QJ42	GO:0016706
C7PLM6	GO:0016706
A5FF23	GO:0016706
J3BZS6	GO:0016706
G8T8D0	GO:0016706
Q92412	GO:0004409
Q27650	GO:0003796
Q10474	GO:0008897
P50113	GO:0008897
P38999	GO:0004755
Q8T1G4	GO:0003796
P00697	GO:0016798
P00697	GO:0003796
P11941	GO:0003796
P00698	GO:0042802
P61626	GO:0042802
P61626	GO:0003796
Q9HWK6	GO:0008236
Q9AJC6	GO:0050303
P83972	GO:0004568
P83972	GO:0003796
P78285	GO:0003796
P75826	GO:0015661
P25737	GO:0015171
P25737	GO:0042802
P25737	GO:0046982
P15057	GO:0003796
P85045	GO:0003796
Q9Y5Y7	GO:0004872
Q8BHC0	GO:0005540
Q8BHC0	GO:0004888
P37677	GO:0008744
P08905	GO:0003796
Q9NQ48	GO:0042802
Q9NQ48	GO:0032403
Q9JHQ5	GO:0032403
Q8N653	GO:0003700
Q9Y250	GO:0003700
Q8K1Q4	GO:0030165
Q8K1Q4	GO:0043621
Q9BXT6	GO:0005524
Q9BXT6	GO:0000287
Q9BXT6	GO:0003723
Q99MV5	GO:0004004
Q99MV5	GO:0034584
Q9CQ20	GO:0008022
O43980	GO:0050084
Q8IYB1	GO:0098641
Q8IYB1	GO:0032403
Q4WQY4	GO:0050086
Q4WQY4	GO:0051287
Q4WQY4	GO:0050661
Q9UI17	GO:0047865
Q9UI17	GO:0044822
Q63342	GO:0047865
Q63342	GO:0050660
Q63342	GO:0005542
Q9LQM8	GO:0004708
Q94A06	GO:0004708
Q9S7U9	GO:0004708
O80396	GO:0004707
O80396	GO:0004708
Q9FJV0	GO:0004708
Q9LPQ3	GO:0016301
Q9LPQ3	GO:0004708
Q9M8J5	GO:0004708
Q9FX43	GO:0004708
Q9FX43	GO:0030295
Q9FX43	GO:0004674
Q02978	GO:0015367
Q02978	GO:0044822
P97700	GO:0005215
P06821	GO:0005215
Q02779	GO:0043425
Q02779	GO:0004672
Q02779	GO:0004674
Q66L42	GO:0004672
Q66L42	GO:0003714
Q7T2V3	GO:0004706
Q7T2V3	GO:0019900
Q7T2V3	GO:0042803
Q7T2V3	GO:0048365
Q7T2V3	GO:0031624
Q16584	GO:0042802
Q16584	GO:0031435
Q16584	GO:0042803
Q16584	GO:0004672
Q16584	GO:0004674
Q66HA1	GO:0005524
Q66HA1	GO:0004706
Q66HA1	GO:0004709
Q66HA1	GO:0031434
Q66HA1	GO:0004674
Q66HA1	GO:0048365
Q12852	GO:0004672
Q12852	GO:0019901
Q60700	GO:0042803
Q60700	GO:0004674
O43283	GO:0042802
O43283	GO:0004709
O43283	GO:0042803
O43283	GO:0004674
Q99558	GO:0016301
Q99558	GO:0004672
Q99558	GO:0004674
Q9WUL6	GO:0004704
Q39008	GO:0003677
Q39008	GO:0019900
Q39008	GO:0004709
Q39008	GO:0004674
Q13233	GO:0004672
Q13233	GO:0019901
Q13233	GO:0004674
P53349	GO:0008092
P53349	GO:0004706
P53349	GO:0004672
Q62925	GO:0008432
Q62925	GO:0004706
Q62925	GO:0004709
Q62925	GO:0051019
Q62925	GO:0031434
Q62925	GO:0046625
Q62925	GO:0004842
Q9Y2U5	GO:0004672
Q9Y2U5	GO:0019901
Q9Y2U5	GO:0004674
O22042	GO:0004674
Q99759	GO:0004709
Q99759	GO:0004672
Q9Y6R4	GO:0004709
O08648	GO:0004672
Q99683	GO:0005524
Q99683	GO:0000287
Q99683	GO:0004709
Q99683	GO:0042803
Q99683	GO:0004672
Q99683	GO:0019903
Q99683	GO:0004674
O35099	GO:0004709
O35099	GO:0019901
O95382	GO:0005524
O95382	GO:0000287
O95382	GO:0004709
Q9V3Q6	GO:0004706
Q9V3Q6	GO:0031625
O43318	GO:0004709
O43318	GO:0004672
O43318	GO:0004674
O43318	GO:0097110
Q62073	GO:0004708
P0C8E4	GO:0005524
P41279	GO:0004709
P41279	GO:0004674
Q63562	GO:0004709
P80192	GO:0004674
A0A078CGE6	GO:0004674
Q95UN8	GO:0004706
Q95UN8	GO:0004672
Q92918	GO:0005524
Q92918	GO:0008349
Q92918	GO:0004672
Q92918	GO:0004674
P70218	GO:0005524
P70218	GO:0004674
Q12851	GO:0005524
Q12851	GO:0031435
Q12851	GO:0004674
Q8IVH8	GO:0005524
Q8IVH8	GO:0004672
Q8IVH8	GO:0004674
O95819	GO:0005524
O95819	GO:0004111
O95819	GO:0004674
P97820	GO:0005524
P97820	GO:0004674
Q9Y4K4	GO:0005524
Q9Y4K4	GO:0004672
Q9Y4K4	GO:0004674
P53624	GO:0004571
P33908	GO:0005509
P33908	GO:0015923
P33908	GO:0004571
O60476	GO:0004571
Q9UKM7	GO:0004559
Q9UKM7	GO:0005509
Q9UKM7	GO:0004571
A2AJ15	GO:0004571
Q9NR34	GO:0005509
Q9NR34	GO:0004571
Q16706	GO:0004572
P27046	GO:0016787
P27046	GO:0016799
P27046	GO:0015923
P49641	GO:0004572
Q8BRK9	GO:0016799
Q8BRK9	GO:0015923
O00754	GO:0004559
O09159	GO:0004559
Q9Y2E5	GO:0008496
P21139	GO:0004559
Q9FLP0	GO:0046983
Q9FHM4	GO:0008017
Q9SIS3	GO:0008017
Q14BB9	GO:0005516
Q14BB9	GO:0008017
Q8IWC1	GO:0008017
Q8IWC1	GO:0015631
Q9VHD3	GO:0004364
Q9VHD2	GO:0004364
Q18938	GO:0042802
O43123	GO:0016034
O43708	GO:0004602
O43708	GO:0004364
O43708	GO:0016034
O43708	GO:0042803
P77791	GO:0042802
P77791	GO:0008925
O18214	GO:0000979
O18214	GO:0001012
Q5AFK0	GO:0003700
P35192	GO:0001159
P35192	GO:0001077
P75830	GO:0042802
P75830	GO:0022891
P75831	GO:0042895
P75831	GO:0042802
P75831	GO:0008559
Q9BQ69	GO:0019213
Q9BQ69	GO:0016798
A1Z1Q3	GO:0019213
A1Z1Q3	GO:0016798
Q9UPN3	GO:0003779
Q9UPN3	GO:0098641
Q9UPN3	GO:0044822
Q9QXZ0	GO:0003779
Q9QXZ0	GO:0016887
Q9QXZ0	GO:0008017
Q05195	GO:0000978
Q05195	GO:0003712
Q05195	GO:0003714
Q05195	GO:0003700
Q05195	GO:0001078
O14417	GO:0010997
O59767	GO:0010997
O59767	GO:1990948
Q14582	GO:0003714
Q13477	GO:0098640
Q8WXG6	GO:0005123
Q8WXG6	GO:0030295
Q8WXG6	GO:0017112
Q80U28	GO:0017112
P42003	GO:0003677
P42003	GO:0001102
P42003	GO:0000980
P42003	GO:0001105
P42003	GO:0043565
P42003	GO:0003705
P50537	GO:0015140
P50537	GO:0015366
P50537	GO:1901549
P50537	GO:0015141
P50537	GO:0097434
Q7L5Y9	GO:0003779
Q4VC33	GO:0003779
Q9VNS0	GO:0043565
Q9VNS0	GO:0044212
Q9H063	GO:0001030
Q9H063	GO:0001031
Q9H063	GO:0001032
Q5XIH0	GO:0050811
P41910	GO:0000994
A3KMR8	GO:0043565
Q8NHW3	GO:0003677
Q8NHW3	GO:0042803
Q8NHW3	GO:0003700
Q8CF90	GO:0000978
Q8CF90	GO:0001077
Q9Y5Q3	GO:0008134
P54841	GO:0003677
P54841	GO:0000978
P54841	GO:0001077
O54790	GO:0003677
O54790	GO:0046982
Q61827	GO:0003677
Q61827	GO:0003700
P54843	GO:0003677
P54843	GO:0043565
P54843	GO:0003700
P54843	GO:0001228
P54844	GO:0003690
P54844	GO:0046982
P54844	GO:0042803
P54844	GO:0000981
P54844	GO:0003700
Q92383	GO:0032131
Q92383	GO:0003905
Q92383	GO:0003684
Q92383	GO:0052820
Q92383	GO:0008725
Q92383	GO:0043916
P43355	GO:0042826
P43356	GO:0042826
P43356	GO:0070491
P43356	GO:0031625
P43357	GO:0089720
Q9UBF1	GO:0031625
Q9QYH6	GO:0003713
Q9ES73	GO:0004705
Q96QZ7	GO:0051393
Q96QZ7	GO:0008022
Q86UL8	GO:0031697
Q86UL8	GO:0019902
Q86UL8	GO:0030159
Q9WVQ1	GO:0004871
Q9WVQ1	GO:0046332
Q9WVQ1	GO:0070699
O88382	GO:0032403
Q9EQJ9	GO:0005109
Q9UJ55	GO:0004842
Q9H0U3	GO:0015095
P07722	GO:0019901
P07722	GO:0005102
P22134	GO:0003905
P22134	GO:0003684
P22134	GO:0008725
O24766	GO:0050076
Q9BXY0	GO:0044822
Q12176	GO:0042802
O14002	GO:0004672
O80438	GO:0004596
Q3E936	GO:0019210
P23917	GO:0004396
P20794	GO:0003713
Q04859	GO:0004672
P53048	GO:0005352
P53048	GO:0005364
P53048	GO:0015574
P53341	GO:0033934
P53341	GO:0032450
P53341	GO:0004575
P38158	GO:0033934
P38158	GO:0032450
P38158	GO:0004575
Q10113	GO:0001671
Q10113	GO:0008017
Q10113	GO:0051010
L8B068	GO:0004558
L8B068	GO:0004556
Q96A59	GO:0031435
P0AEX9	GO:1901982
P0AEX9	GO:0005215
P02916	GO:0015423
P68183	GO:0015423
P68187	GO:0033613
P68187	GO:0005524
P68187	GO:0015423
Q59266	GO:0016757
P15977	GO:0004134
Q9UDY8	GO:0008233
Q9UDY8	GO:0043621
Q9UDY8	GO:0004871
Q9UDY8	GO:0004842
Q2TBA3	GO:0002020
P06993	GO:0042802
P06993	GO:0048031
Q9P6J3	GO:0044653
Q9P6J3	GO:0032450
Q9P6J3	GO:0044654
Q9P6J3	GO:0004575
P0CW40	GO:0004574
P0CW40	GO:0004575
P53051	GO:0004574
P53051	GO:0004575
P0CW41	GO:0004574
P23256	GO:0004121
P23256	GO:0080146
P23256	GO:0030170
P21517	GO:0004558
P21145	GO:0015267
P21145	GO:0008289
P21145	GO:0019911
Q64349	GO:0019911
Q9FG67	GO:0010177
P78966	GO:0005524
P78966	GO:0035673
P78966	GO:0015421
Q00619	GO:0004932
Q00619	GO:0036320
Q00619	GO:0005550
P40513	GO:0008494
Q9FN52	GO:0010177
P87014	GO:0004671
Q8CG85	GO:0005539
Q92585	GO:0042605
Q92585	GO:0019901
Q92585	GO:0003713
Q6T264	GO:0003713
Q8IZL2	GO:0003713
Q96JK9	GO:0003713
P22855	GO:0004559
Q7Y223	GO:0016985
Q24451	GO:0015923
Q9SG94	GO:0016985
Q9FJZ3	GO:0016985
A2QKT4	GO:0016985
A1A278	GO:2001065
A1A278	GO:0016985
P49424	GO:0016985
P34098	GO:0004559
P00946	GO:0004476
Q5B7X2	GO:0016985
Q8WPJ2	GO:0016985
Q9UUZ3	GO:0004567
O00462	GO:0004567
Q8K2I4	GO:0004567
Q8K2I4	GO:0016787
Q4FZV0	GO:0004567
Q4FZV0	GO:0005537
Q5B7W2	GO:0004567
Q5B833	GO:0016985
Q57842	GO:0004615
P24174	GO:0004475
Q5AZ53	GO:0016985
Q9A4L8	GO:0000287
Q9A4L8	GO:0008927
B0T0B1	GO:0000287
B0T0B1	GO:0008927
Q9AAR4	GO:0000287
Q9AAR4	GO:0008927
B0T4L2	GO:0000287
B0T4L2	GO:0008927
B3PDB1	GO:0000287
B3PDB1	GO:0008927
Q8FHC7	GO:0000287
Q8FHC7	GO:0008927
D8ADB5	GO:0000287
D8ADB5	GO:0008927
A4WA78	GO:0000287
A4WA78	GO:0008927
B1ELW6	GO:0000287
B1ELW6	GO:0008927
A6VRA1	GO:0000287
A6VRA1	GO:0008927
A4XF23	GO:0047929
A4XF23	GO:0000287
A4XF23	GO:0008927
C6D9S0	GO:0000287
C6D9S0	GO:0008927
B5RAG0	GO:0000287
B5RAG0	GO:0008927
Q1NAJ2	GO:0000287
Q1NAJ2	GO:0008927
A5V6Z0	GO:0000287
A5V6Z0	GO:0008927
D9UNB2	GO:0000287
D9UNB2	GO:0008927
G7TAD9	GO:0000287
G7TAD9	GO:0008927
Q5SRI9	GO:0004569
Q5GF25	GO:0004559
P55145	GO:0044822
Q84DC4	GO:0050537
Q9SIU0	GO:0005524
Q9SIU0	GO:0050897
Q9SIU0	GO:0004471
Q9SIU0	GO:0042803
Q9SIU0	GO:0008270
P26616	GO:0004471
Q8L7K9	GO:0005524
Q8L7K9	GO:0050897
Q8L7K9	GO:0004471
Q8L7K9	GO:0042803
Q8L7K9	GO:0008270
P76558	GO:0004473
P76558	GO:0030145
P23368	GO:0009055
P23368	GO:0004471
P23368	GO:0004470
P36013	GO:0004470
Q16798	GO:0048037
Q16798	GO:0004473
Q16798	GO:0004470
O82191	GO:0004473
Q9LYG3	GO:0004473
Q9XGZ0	GO:0004473
Q9CA83	GO:0050897
Q9CA83	GO:0004473
Q9CA83	GO:0042803
Q9CA83	GO:0008270
P48163	GO:0043531
P48163	GO:0009055
P48163	GO:0004473
P48163	GO:0004470
P48163	GO:0030145
P48163	GO:0051287
P48163	GO:0050661
P13697	GO:0004473
P13697	GO:0050661
P40375	GO:0004471
Q9P2G4	GO:0008017
P53582	GO:0004177
P53582	GO:0008235
P9WK21	GO:0050897
P9WK21	GO:0005506
P9WK21	GO:0030145
P9WK21	GO:0070006
P9WK21	GO:0016151
Q6UB28	GO:0004177
Q6UB28	GO:0008235
P9WK19	GO:0050897
P9WK19	GO:0005506
P9WK19	GO:0030145
P9WK19	GO:0070006
P9WK19	GO:0016151
Q9QYR6	GO:0008017
P34926	GO:0003779
P34926	GO:0005518
P14873	GO:0005519
P15205	GO:0003779
P15205	GO:0008017
P15205	GO:0005543
P15205	GO:0032403
Q66K74	GO:0051015
Q66K74	GO:0048487
Q66K74	GO:0003677
Q66K74	GO:0008017
Q66K74	GO:0015631
Q8C052	GO:0051015
Q8C052	GO:0042802
Q8C052	GO:0008017
Q8C052	GO:0015631
P0AE18	GO:0008198
P0AE18	GO:0070006
Q01662	GO:0070006
Q01662	GO:0003729
P50579	GO:0004177
P50579	GO:0008235
P50579	GO:0044822
P38174	GO:0070006
P31397	GO:0004932
P27816	GO:0044822
P27816	GO:0005198
P27546	GO:0008017
O74346	GO:0050839
Q7TSJ2	GO:0008017
Q14244	GO:0005198
O88735	GO:0005102
O94737	GO:0043008
O94737	GO:0004707
P49137	GO:0004672
P49137	GO:0004674
P49137	GO:0004871
P49138	GO:0004674
O42781	GO:0004707
Q16644	GO:0004708
Q16644	GO:0004674
Q8IW41	GO:0004708
Q8IW41	GO:0002039
Q8IW41	GO:0004674
O54992	GO:0051019
O54992	GO:0002039
O54992	GO:0004672
O54992	GO:0004674
Q9T041	GO:0008017
P0ACH5	GO:0003677
Q5VT66	GO:0030151
Q5VT66	GO:0043546
Q5VT66	GO:0008940
Q969Z3	GO:0030151
Q969Z3	GO:0043546
Q969Z3	GO:0008940
Q9UEW3	GO:0008329
Q9UEW3	GO:0004888
P29966	GO:0051015
P29966	GO:0005516
P26645	GO:0005080
P30009	GO:0001786
P30009	GO:0005543
Q15691	GO:0098641
Q15691	GO:0051010
Q15691	GO:0044822
Q15691	GO:0008022
Q66HR2	GO:0051010
Q6PER3	GO:0008017
Q8TCQ1	GO:0042287
Q8TCQ1	GO:0004842
Q6NZQ8	GO:0061630
Q6NZQ8	GO:0004842
Q9P0N8	GO:0004842
Q9P2E8	GO:0004842
Q9NX47	GO:0051020
Q9NX47	GO:0004842
O60337	GO:0019899
O60337	GO:0031624
O60337	GO:1904264
O60337	GO:0004842
O60337	GO:1990381
Q5T0T0	GO:0004842
Q9DBD2	GO:0042289
Q9DBD2	GO:0061630
Q9DBD2	GO:0004842
Q9P0L2	GO:0005524
Q9P0L2	GO:0000287
Q9P0L2	GO:0070300
Q9P0L2	GO:0005546
Q9P0L2	GO:0001786
Q9P0L2	GO:0004674
O08678	GO:0005524
O08678	GO:0000287
O08678	GO:0004672
O08678	GO:0004674
O08678	GO:0050321
Q7KZI7	GO:0005524
Q7KZI7	GO:0098641
Q7KZI7	GO:0000287
Q7KZI7	GO:0044822
Q7KZI7	GO:0030295
Q7KZI7	GO:0004674
O08679	GO:0004674
O08679	GO:0050321
P27448	GO:0004674
Q96L34	GO:0043015
Q96L34	GO:0008017
Q96L34	GO:0004674
Q96L34	GO:0050321
P27245	GO:0003677
Q7K3L1	GO:0008017
Q7K3L1	GO:0008157
Q9KS12	GO:0016881
Q9KS12	GO:0005524
Q9KS12	GO:0004197
Q9KS12	GO:0000822
Q9KS12	GO:0000287
P25491	GO:0001671
P25491	GO:0051082
P48740	GO:0005509
P48740	GO:0048306
P48740	GO:0008233
P48740	GO:0042803
P48740	GO:0004252
P98064	GO:0004252
Q8CHN8	GO:0005509
Q8CHN8	GO:0048306
Q8CHN8	GO:0042803
Q8CHN8	GO:0004252
O00187	GO:0048306
O00187	GO:0001855
O00187	GO:0008233
O00187	GO:0004252
Q9JJS8	GO:0008233
Q9JJS8	GO:0004252
Q6P0Q8	GO:0019902
Q60592	GO:0005524
Q60592	GO:0000287
Q60592	GO:0008017
Q60592	GO:0004674
Q0ZCJ7	GO:0001076
Q9LZC3	GO:0004474
P08997	GO:0004474
P28344	GO:0004474
P30952	GO:0004474
P37330	GO:0004474
P9WK17	GO:0000287
P9WK17	GO:0004474
P9WK17	GO:0030145
P21826	GO:0004474
P04201	GO:0004945
P04201	GO:0004930
P30554	GO:0001595
P30554	GO:0042277
P12526	GO:0001595
P12526	GO:0017046
P51948	GO:0047485
P51948	GO:0008270
Q9NZL9	GO:0019899
Q9NZL9	GO:0048270
Q9UW23	GO:0003677
Q9UW23	GO:0003700
Q71U11	GO:0003700
P42679	GO:0004713
P0CY17	GO:0000978
P0CY17	GO:0044374
P0CY17	GO:0001077
P21941	GO:0005201
O15232	GO:0005201
Q09180	GO:0000772
P0A8N0	GO:0043565
P43243	GO:0044822
P43243	GO:0005198
Q7Z434	GO:0050700
Q7Z434	GO:0019901
Q7Z434	GO:0004871
Q8VCF0	GO:0004871
G5EGQ3	GO:0031435
G5EGQ3	GO:0048365
P91664	GO:0046982
P91664	GO:0003700
P61244	GO:0003713
P61244	GO:0003712
P61244	GO:0003700
P28574	GO:0003677
P52164	GO:0032403
P52164	GO:0046982
P52164	GO:0042803
P52164	GO:0043565
P52164	GO:0003700
P9WJ87	GO:0003677
P9WJ85	GO:0097351
P0CL61	GO:0097351
P9WIH9	GO:0004521
P9WII3	GO:0004540
P0CL62	GO:0004521
P71650	GO:0004521
P0AE70	GO:0004521
P0AEY3	GO:0047429
P96379	GO:0035539
P96379	GO:0047693
P96379	GO:0000287
P56270	GO:0044822
P56270	GO:0000979
P56671	GO:0003682
P56671	GO:0003677
P56671	GO:0000981
Q96EY5	GO:0008289
Q96EY5	GO:0043130
Q9H7P6	GO:0008289
P38300	GO:0043022
Q9BQG0	GO:0044822
Q9BQG0	GO:0008134
Q7TPV4	GO:0001047
Q7TPV4	GO:0003714
Q7TPV4	GO:0008134
Q7TPV4	GO:0008270
O35821	GO:0043565
Q9FS88	GO:0003853
Q9UIS9	GO:0003677
Q9UIS9	GO:0010385
Q9UIS9	GO:0008327
Q9Z2E2	GO:0003677
Q8LA53	GO:0019899
Q9UBB5	GO:0070742
Q9UBB5	GO:0008327
Q9UBB5	GO:0019904
Q9UBB5	GO:0003696
Q9Z2E1	GO:0003682
Q9Z2E1	GO:0003677
Q9Z2E1	GO:0008327
Q9Z2E1	GO:0003729
Q9Z2E1	GO:0035197
O95983	GO:0003677
O95983	GO:0004407
O95983	GO:0008327
Q9Z2D8	GO:0003682
Q9Z2D8	GO:0003677
O95243	GO:0019104
O95243	GO:0004520
O95243	GO:0008263
O95243	GO:0003696
Q9Z2D7	GO:0003677
Q9SNC0	GO:0019899
Q9SNC0	GO:0008327
Q9SNC0	GO:0043621
Q9P267	GO:0003682
Q9LTJ1	GO:0019899
Q9LTJ1	GO:0008327
Q9LTJ1	GO:0043621
Q96DN6	GO:0003682
Q9FJF4	GO:0019899
Q9FJF4	GO:0008327
Q9SGH2	GO:0004402
Q9SGH2	GO:0042393
Q9SJI8	GO:0003713
Q9LXT3	GO:0003713
Q9LV58	GO:0003713
Q9LV58	GO:0003700
O14467	GO:0003713
P0ACD8	GO:0009055
P0ACD8	GO:0016151
P69739	GO:0051538
P69739	GO:0051539
P69739	GO:0009055
P03873	GO:0004518
Q9ZZW7	GO:0003723
P03879	GO:0003723
Q9NS73	GO:0042802
Q9NS73	GO:0004860
Q9XTF3	GO:0004672
Q9XTF3	GO:0004674
P19999	GO:0005509
P19999	GO:0048306
P19999	GO:0005537
P19999	GO:0070273
P19999	GO:0030247
P19999	GO:0002020
P19999	GO:0042803
P11226	GO:0048306
P11226	GO:0005102
P11226	GO:0004252
P08661	GO:0005509
P08661	GO:0005534
P08661	GO:0005537
P08661	GO:0070273
P08661	GO:0002020
P08661	GO:0043621
Q970L2	GO:0008270
Q95YM8	GO:0043565
O16011	GO:0003677
Q9NR56	GO:0003725
